commentCount,comment_description_cosine,comment_title_cosine,comment_total_words,comment_unique_words,dislikeCount,keyword,keyword_decription_cosine,keyword_title_cosine,likeCount,negative_comment_count,neutral_comment_count,postive_comment_count,rank,video_id,viewCount
6.0,0.4324668090137017,0.0,55.0,51.0,9.0,diabetic dermopathy,0.03157768829298621,0.0,9.0,0.0,1.0,3.0,34.0,C4JRCFLKKHQ,52085.0
148.0,6.63679353440967,2.165428146997315,2055.0,1619.0,220.0,diabetic dermopathy,0.0,0.0,220.0,10.0,8.0,36.0,35.0,N__Fekod1fY,429764.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic dermopathy,0.1886868828825002,0.0,0.0,0.0,0.0,0.0,36.0,iihFzbUzytg,16.0
0.0,0.0,0.0,0.0,0.0,3.0,diabetic dermopathy,0.041780752518230754,0.0,3.0,0.0,0.0,0.0,37.0,ffQ0kguDBx0,3566.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic dermopathy,0.3123220379003292,0.21173340850292552,0.0,0.0,0.0,0.0,38.0,RFOrGONLUhI,589.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic dermopathy,0.0662087269668958,0.2509377719749891,0.0,0.0,0.0,0.0,39.0,vCnqEti-7Kg,11.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic dermopathy,0.07456345734013385,0.0,0.0,0.0,0.0,0.0,40.0,Kp55uy8qutg,386.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic dermopathy,0.05105280728425571,0.0,0.0,0.0,0.0,0.0,41.0,36Tkq-C1CQ4,4.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic dermopathy,0.12401961369086692,0.2080562889343133,0.0,0.0,0.0,0.0,42.0,yXNd4mt6W3g,64.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic dermopathy,0.07992607881355793,0.0,0.0,0.0,0.0,0.0,43.0,4Z8ibdvHdU8,21.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic dermopathy,0.10110214372684836,0.2509377719749891,0.0,0.0,0.0,0.0,44.0,V6IqFXDN3s8,153.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic dermopathy,0.0,0.1949236832336499,0.0,0.0,0.0,0.0,45.0,nj6vc7lLXkI,24.0
1.0,0.06529338693509085,0.02190694894578827,98.0,74.0,0.0,diabetic dermopathy,0.09679804477354653,0.0,0.0,1.0,0.0,0.0,46.0,EOL4V_oNKoo,949.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic dermopathy,0.0,0.0,0.0,0.0,0.0,0.0,47.0,xkVK73b752s,528.0
191.0,6.463095731462169,1.6863177153586286,1839.0,1497.0,188.0,diabetic foot,0.05747039174872904,0.17066324316834755,188.0,30.0,44.0,26.0,0.0,QPz88TzRW3Y,436077.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic foot,0.04617109863605718,0.2542166499212809,0.0,0.0,0.0,0.0,1.0,zal14FkUtSQ,309261.0
26.0,1.2316394795070895,0.10383962725380938,207.0,184.0,56.0,diabetic foot,0.0987531869689276,0.3967149932247657,56.0,2.0,1.0,17.0,2.0,vwIyulPnXcg,400545.0
394.0,5.627636406650924,2.507653484927306,1340.0,1163.0,867.0,diabetic foot,0.2358114940451976,0.17591076607532216,867.0,32.0,42.0,26.0,3.0,EpePbWjJFAg,1671442.0
95.0,0.0,2.108746599496141,1531.0,1243.0,101.0,diabetic foot,0.0,0.7323591428422149,101.0,13.0,20.0,45.0,4.0,dW-iPDFJtBU,1136275.0
2.0,0.0,0.016166112066838354,163.0,112.0,1.0,diabetic foot,0.0,0.5275327514657516,1.0,1.0,0.0,1.0,5.0,d2tNEJOdy8k,4534.0
2.0,0.04267795534984708,0.0,39.0,33.0,2.0,diabetic foot,0.1797618233365592,0.38987950401106797,2.0,2.0,0.0,0.0,6.0,uYygH0zqZww,14688.0
37.0,2.0156121418075053,2.353781785219126,1776.0,1388.0,69.0,diabetic foot,0.14147872786231178,0.4533929559547999,69.0,11.0,1.0,16.0,7.0,i14pLAzOpmU,145139.0
11.0,0.030696150705771582,0.15257223217939478,138.0,119.0,15.0,diabetic foot,0.0,0.41443243721101897,15.0,2.0,5.0,3.0,8.0,alUJXexYeV0,88758.0
126.0,4.64029586850455,0.992497399162383,1472.0,1282.0,75.0,diabetic foot,0.0,0.6053485081062916,75.0,30.0,13.0,28.0,9.0,iAGkZmwB9XM,78209.0
7.0,0.0712371787099217,0.10649837216367447,56.0,51.0,8.0,diabetic foot,0.1792558519236965,0.3888327351316862,8.0,3.0,1.0,2.0,10.0,eH8GUlksnqA,12251.0
101.0,0.0,0.5202613879211935,327.0,299.0,51.0,diabetic foot,0.0,0.15718687550376476,51.0,16.0,23.0,9.0,11.0,uEkzx5Xul2M,129482.0
44.0,1.7851545036244156,0.7759435472869256,917.0,737.0,31.0,diabetic foot,0.0,0.3134834273358342,31.0,6.0,2.0,18.0,12.0,DASvmFJeYX8,224114.0
193.0,4.032576985598999,1.8915563290341748,948.0,850.0,177.0,diabetic foot,0.0,0.34196915982717874,177.0,29.0,41.0,30.0,13.0,RY1lcpTSwRc,878559.0
101.0,3.8446568467563376,1.9407425910003933,1744.0,1462.0,35.0,diabetic foot,0.27989307789296936,0.42544053897119916,35.0,30.0,19.0,21.0,14.0,KLGJ904mjts,124417.0
5.0,0.40511502330142124,0.16141261534115062,154.0,132.0,8.0,diabetic foot,0.08992422584458533,0.49272593907823314,8.0,1.0,2.0,2.0,15.0,21l4imBvLyM,22374.0
105.0,1.8515864950642509,2.5510499025371893,2404.0,1748.0,101.0,diabetic foot,0.01117990155599448,0.7847555613034414,101.0,22.0,14.0,22.0,16.0,GHY4HOMTKtA,193889.0
13.0,0.48376844075407205,0.28545111104828175,145.0,134.0,4.0,diabetic foot,0.16426786149711473,0.6133555370249718,4.0,0.0,2.0,10.0,17.0,aVz-Ja9Grvg,41753.0
46.0,1.7125072487362807,1.1155430022029649,803.0,712.0,45.0,diabetic foot,0.0,0.45340147448077545,45.0,12.0,15.0,16.0,18.0,8XoMjrUTxRA,281641.0
1.0,0.2445607766477217,0.0,79.0,65.0,11.0,diabetic foot,0.13596989157306372,0.44085331315651666,11.0,0.0,0.0,1.0,19.0,LiwZu4tJSsI,18866.0
11.0,1.0874657733826332,0.385676638392077,116.0,102.0,15.0,diabetic foot,0.09185719748002252,0.30010200575129586,15.0,2.0,1.0,6.0,20.0,L9-xHKxn0Pk,25002.0
7.0,0.7487768289590357,0.4452550395578071,113.0,97.0,3.0,diabetic foot,0.1660165816204385,0.3674149886868708,3.0,3.0,2.0,0.0,21.0,jHZt0naRnbM,13892.0
1.0,0.1283682206302696,0.0,24.0,22.0,15.0,diabetic foot,0.008480004482986187,0.14149946718519407,15.0,0.0,0.0,1.0,22.0,0-kaDGHsrSc,17744.0
20.0,1.4130414127497128,0.32297794959487264,895.0,715.0,8.0,diabetic foot,0.07662847943908742,0.5628138918242314,8.0,8.0,0.0,10.0,23.0,J4vp4eQSaOE,20473.0
4.0,0.00901610608419236,0.0,33.0,31.0,13.0,diabetic foot,0.6606412019686454,0.3437753262159144,13.0,0.0,0.0,2.0,24.0,ba9A_-tqAC4,14661.0
24.0,0.7719996616222096,0.3632145238466521,221.0,200.0,14.0,diabetic foot,0.1351882403556856,0.3437753262159144,14.0,4.0,4.0,6.0,25.0,mBsaxJdo0Io,41537.0
26.0,1.2861222187962686,0.8972626805709494,295.0,255.0,13.0,diabetic foot,0.10685449663147092,0.7847555613034414,13.0,4.0,4.0,9.0,26.0,GemhbvnoR6w,61272.0
5.0,0.5271045549785403,0.02512100494286898,188.0,150.0,10.0,diabetic foot,0.04539260440619576,0.6219704007693374,10.0,2.0,0.0,1.0,27.0,nv0PfJMa95M,15206.0
4.0,0.5054490213720313,0.11354537371629202,100.0,88.0,3.0,diabetic foot,0.06704441612191317,0.0,3.0,1.0,1.0,2.0,28.0,NYE-wHvTIoU,16369.0
7.0,0.0,0.0,34.0,34.0,7.0,diabetic foot,0.0,0.7323591428422149,7.0,0.0,4.0,2.0,29.0,AElyoi59Yq0,42361.0
15.0,2.4494828149126104,0.4654771973136955,690.0,563.0,1.0,diabetic foot,0.07569231639203378,0.2922543958650176,1.0,4.0,1.0,9.0,30.0,_RkxiYJKZyE,19423.0
2.0,0.07376759899082773,0.0,21.0,20.0,0.0,diabetic foot,0.0,0.30985399959700655,0.0,0.0,0.0,1.0,31.0,V86CHqW2Kos,360.0
0.0,0.0,0.0,0.0,0.0,41.0,diabetic foot,0.42369473750915865,0.34992278342970845,41.0,0.0,0.0,0.0,32.0,OM6Y9Rd7_ts,62901.0
1.0,0.0,0.0,17.0,16.0,1.0,diabetic foot,0.25537359879528926,0.34992278342970845,1.0,1.0,0.0,0.0,33.0,A7xWlsBKxWE,5188.0
2.0,0.0,0.0,6.0,6.0,6.0,diabetic foot,0.0,1.0000000000000002,6.0,1.0,1.0,0.0,34.0,GQ9UjIjCH2k,34000.0
0.0,0.0,0.0,0.0,0.0,3.0,diabetic foot,0.1074513295141258,0.32807831107560426,3.0,0.0,0.0,0.0,35.0,VZwDyhVWKmc,6130.0
11.0,0.18248441087939088,0.0,152.0,137.0,4.0,diabetic foot,0.0,0.5275327514657516,4.0,0.0,3.0,8.0,36.0,jWEn7tGVgWA,8777.0
17.0,0.47910127203849123,0.47910127203849123,305.0,260.0,25.0,diabetic foot,0.5818801537423943,0.5818801537423943,25.0,2.0,4.0,5.0,37.0,cQzw_PYlgYM,82921.0
10.0,0.2068726318517608,0.15623382645972486,391.0,246.0,3.0,diabetic foot,0.20251264192081095,0.4813341687366055,3.0,2.0,2.0,2.0,38.0,YKvFx5KQF7I,8679.0
0.0,0.0,0.0,0.0,0.0,4.0,diabetic foot,0.2453219057797178,0.363634985794565,4.0,0.0,0.0,0.0,39.0,tmQlvCdEXnw,9858.0
3.0,0.11683103949151745,0.14032744011843867,135.0,104.0,3.0,diabetic foot,0.10215952514992953,0.6343473658161058,3.0,2.0,1.0,0.0,40.0,wq8-vYcMngk,5212.0
3.0,0.3275681085307195,0.0,50.0,43.0,16.0,diabetic foot,0.02885050882727464,0.4536442536775944,16.0,1.0,1.0,0.0,41.0,35c917t67sI,31439.0
15.0,0.8953891503443306,0.7859850759568442,551.0,431.0,39.0,diabetic foot,0.156536725676757,0.4813341687366055,39.0,1.0,1.0,8.0,42.0,9-9AbO_CJF8,59188.0
2.0,0.09688007656525272,0.11031569691241042,13.0,13.0,0.0,diabetic foot,0.1903191417790315,0.3731188059313277,0.0,0.0,0.0,1.0,43.0,dVkTeiVvjPw,192.0
2.0,0.0,0.0,5.0,5.0,0.0,diabetic foot,0.0,0.6053485081062916,0.0,0.0,1.0,0.0,44.0,7s0ZqQuWC-s,2596.0
16.0,1.054000430369919,0.0,195.0,178.0,42.0,diabetic foot,0.0987531869689276,0.3967149932247657,42.0,0.0,2.0,13.0,45.0,p20gAwHNKgU,268309.0
13.0,0.3968274988961246,0.6502133520408238,375.0,290.0,14.0,diabetic foot,0.0,0.0,14.0,4.0,2.0,5.0,46.0,X8RQ5KMVjPY,39336.0
1.0,0.04238472257917196,0.028604911117986836,59.0,49.0,0.0,diabetic foot,0.20004884591917826,0.535503531445756,0.0,0.0,0.0,1.0,47.0,zZhYDFviLXg,2833.0
13.0,0.9622640214130413,0.576312293947685,119.0,113.0,20.0,diabetic foot,0.14144299106607527,0.6410554491745127,20.0,4.0,5.0,4.0,48.0,dvpADa9Pd74,41555.0
4.0,0.26809929513273406,0.0,23.0,23.0,3.0,diabetic foot,0.0,0.32200241781949474,3.0,2.0,0.0,1.0,49.0,MIS6wqyjIvI,6317.0
12.0,0.0,1.4685025693335276,55.0,54.0,3.0,diabetic heart disease,0.0,0.10585917632163301,3.0,1.0,9.0,0.0,0.0,xXlQbpowuWs,19366.0
5.0,0.45242380560084616,0.0754496822962463,104.0,93.0,2.0,diabetic heart disease,0.09968032704896809,0.2727309758072288,2.0,0.0,1.0,3.0,1.0,hDcNXCskoBg,10036.0
3.0,0.16102120860042612,0.1192129252971507,22.0,22.0,1.0,diabetic heart disease,0.0,0.5178561161676976,1.0,2.0,0.0,0.0,2.0,yjZThmFIqIM,3381.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic heart disease,0.026440306749102596,0.0822246249212924,0.0,0.0,0.0,0.0,3.0,SURH0ZHG66c,3958.0
0.0,0.0,0.0,0.0,0.0,2.0,diabetic heart disease,0.2659594976382454,0.31435045538829376,2.0,0.0,0.0,0.0,4.0,ifMbcPmdH6U,2968.0
0.0,0.0,0.0,0.0,0.0,1.0,diabetic heart disease,0.06396266918533484,0.13949104151677452,1.0,0.0,0.0,0.0,5.0,a7fOcYx-kVk,1546.0
1.0,0.25524561888961456,0.0665448832601578,17.0,15.0,0.0,diabetic heart disease,0.11661176684077894,0.1740574503901882,0.0,0.0,1.0,0.0,6.0,zFW_OmGfkxk,748.0
15.0,0.5082600480082782,0.7049424212611847,1039.0,542.0,7.0,diabetic heart disease,0.14304017234804442,0.24577142245791733,7.0,0.0,0.0,6.0,7.0,s8AbGq20G1Y,17630.0
34.0,1.5309479051879555,0.6735736184116298,504.0,416.0,4.0,diabetic heart disease,0.041151807074135294,0.18679414691555649,4.0,2.0,3.0,16.0,8.0,MKKrOHNN3xQ,4660.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic heart disease,0.06710113918000914,0.09700221704212071,0.0,0.0,0.0,0.0,9.0,WM7L7lTNIx8,699.0
31.0,1.5562957147942742,1.3798890519933238,534.0,427.0,162.0,diabetic heart disease,0.05771728795592231,0.17488863744601948,162.0,9.0,4.0,9.0,10.0,XmUfyuOPTyk,193235.0
0.0,0.0,0.0,0.0,0.0,1.0,diabetic heart disease,0.12331301196768457,0.2727309758072288,1.0,0.0,0.0,0.0,11.0,3pyHHL2wc6k,2897.0
34.0,2.0053356787594643,0.5643062076382713,1235.0,863.0,1.0,diabetic heart disease,0.046296216515143276,0.45484201016214276,1.0,1.0,4.0,20.0,12.0,mjdV5sSjJ1Y,3965.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic heart disease,0.24752084353032544,0.6479626972488691,0.0,0.0,0.0,0.0,13.0,5kEJl7hdIaQ,142.0
3.0,0.261538536473532,0.14576682735705382,61.0,59.0,0.0,diabetic heart disease,0.2708603630153288,0.2826114186856229,0.0,2.0,1.0,0.0,14.0,q2FxRCMhDkA,6333.0
0.0,0.0,0.0,0.0,0.0,1.0,diabetic heart disease,0.0,0.0,1.0,0.0,0.0,0.0,15.0,RAoG88v073s,1450.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic heart disease,0.2230379823647448,0.4535216355413507,0.0,0.0,0.0,0.0,16.0,P9nnU7OEigA,398.0
103.0,2.5237828694473037,2.6467593084128347,829.0,681.0,583.0,diabetic heart disease,0.13107611738162742,0.16973042301472308,583.0,12.0,16.0,18.0,17.0,EntuBzwU_qU,585498.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic heart disease,0.12882305761167417,0.35491518365216096,0.0,0.0,0.0,0.0,18.0,0ttVVGfydkw,263.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic heart disease,0.1559182970133106,1.0000000000000002,0.0,0.0,0.0,0.0,19.0,cKj100hGxxg,538.0
1.0,0.13752067980670474,0.027175141206950866,38.0,37.0,0.0,diabetic heart disease,0.0842046758096667,0.09934243863670283,0.0,0.0,0.0,1.0,20.0,geO2L3fzF5g,861.0
4.0,0.023258397171020646,0.0,6.0,6.0,8.0,diabetic heart disease,0.1273220822723479,0.0,8.0,0.0,0.0,3.0,21.0,DWh0UBaCC_E,16583.0
0.0,0.0,0.0,0.0,0.0,1.0,diabetic heart disease,0.0,0.13879620102222986,1.0,0.0,0.0,0.0,22.0,txIo7bysCIg,952.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic heart disease,0.03425340350253126,0.17488863744601948,0.0,0.0,0.0,0.0,23.0,HGuGIM54pK4,2139.0
5.0,0.25582811734291,0.0,45.0,41.0,3.0,diabetic heart disease,0.17197128789026606,0.5806139744026999,3.0,1.0,2.0,2.0,24.0,tGLEWEKHXFQ,1899.0
4.0,0.2570005465991037,0.2200406669692742,105.0,81.0,2.0,diabetic heart disease,0.022991889887529007,0.18679414691555649,2.0,0.0,1.0,3.0,25.0,ClxMQCLkG9E,1878.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic heart disease,0.03857229509010456,0.1296062745530717,0.0,0.0,0.0,0.0,26.0,Yg5-1loEs1o,190.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic heart disease,0.25687096056871683,1.0000000000000002,0.0,0.0,0.0,0.0,27.0,ou5LtXPWXHI,294.0
3.0,0.06639534210105048,0.16244785973777542,29.0,28.0,2.0,diabetic heart disease,0.033139478880284824,0.23203963629406762,2.0,0.0,2.0,1.0,28.0,zqAvpsRKrZo,8585.0
1.0,0.0,0.0,3.0,3.0,5.0,diabetic heart disease,0.055423190003345404,0.2482135936934483,5.0,0.0,0.0,1.0,29.0,BRSfzUytVJU,14226.0
2.0,0.2853201237271454,0.28157945728430317,100.0,83.0,10.0,diabetic heart disease,0.031005922013396008,0.2788519805771743,10.0,0.0,1.0,1.0,30.0,BFn9Ff2DxPM,41807.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic heart disease,0.10506668601488418,0.13420272963027272,0.0,0.0,0.0,0.0,31.0,fvS2ooAwxuo,513.0
3.0,0.0,0.20983319335210943,210.0,169.0,5.0,diabetic heart disease,0.0,0.23582141470740584,5.0,3.0,0.0,0.0,32.0,aljD_hIRjgw,10345.0
1.0,0.13643806200633965,0.05849374465290519,55.0,47.0,0.0,diabetic heart disease,0.028137135499928606,0.24738143698472015,0.0,0.0,0.0,1.0,33.0,C30C5dthslc,2980.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic heart disease,0.10653393048275543,0.3145752787945509,0.0,0.0,0.0,0.0,34.0,6OZ8vNQ2SMw,540.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic heart disease,0.14810124890713544,0.47400324645717434,0.0,0.0,0.0,0.0,35.0,rm2rvRc168s,1194.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic heart disease,0.0,0.25245306078859114,0.0,0.0,0.0,0.0,36.0,hERSolfA5lQ,3888.0
1.0,0.0,0.0,3.0,3.0,0.0,diabetic heart disease,0.06885001977719174,0.30856189174248533,0.0,0.0,0.0,1.0,37.0,qG3OyONVbEQ,1444.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic heart disease,0.0,0.19041816044142004,0.0,0.0,0.0,0.0,38.0,6v_rVajeelk,47.0
9.0,0.5320838987749577,0.3813565118931419,463.0,290.0,15.0,diabetic heart disease,0.03538796565027487,0.17488863744601948,15.0,1.0,1.0,3.0,39.0,--Zx-67-FfY,23507.0
6.0,0.1398421419296259,0.17901151646746621,84.0,81.0,3.0,diabetic heart disease,0.04818531156011064,0.21031638907098696,3.0,1.0,1.0,2.0,40.0,mogqinepreo,10417.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic heart disease,0.1805745769007568,0.39266564173220275,0.0,0.0,0.0,0.0,41.0,r2IYMx8lmp8,171.0
3.0,0.25321352456641166,0.08981327357138817,33.0,29.0,7.0,diabetic heart disease,0.0,0.1295140985441401,7.0,0.0,0.0,3.0,42.0,B6jI_B8ExIs,8926.0
5.0,0.12703034166403976,0.1614516556868153,60.0,52.0,0.0,diabetic heart disease,0.1551969231973751,0.22037904616245763,0.0,0.0,2.0,2.0,43.0,gd13BECbWjE,6169.0
51.0,2.1220649143871615,1.1593972894184823,816.0,643.0,0.0,diabetic heart disease,0.06593766747144882,0.09249502211196574,0.0,8.0,3.0,7.0,44.0,Cen2Jyik32E,554.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic heart disease,0.0,0.542679350143855,0.0,0.0,0.0,0.0,45.0,yAjMsTg0eck,90.0
4.0,0.27818497240061674,0.04733925611054825,35.0,34.0,2.0,diabetic heart disease,0.05926367151792838,0.0,2.0,0.0,0.0,3.0,46.0,T1IfklnzSPM,15170.0
6.0,0.4073765112362273,0.32559510978278733,35.0,33.0,9.0,diabetic heart disease,0.0716629772696369,0.0836420951591528,9.0,0.0,0.0,4.0,47.0,t4GPSN1ySOo,8696.0
1.0,0.19343884829014446,0.0,11.0,10.0,0.0,diabetic heart disease,0.03929149029293966,0.7751762292518752,0.0,0.0,0.0,1.0,48.0,weacTD9awLc,5.0
27.0,2.153639513448596,0.8223997017573644,581.0,467.0,5.0,diabetic heart disease,0.09055910120910507,0.22129555714366586,5.0,3.0,4.0,12.0,49.0,Qbdo-Y3YOrA,7642.0
151.0,2.3805881575111645,1.354537469108228,2355.0,1865.0,0.0,diabetic keto acidosis,0.0221177628818893,0.09190832420375963,0.0,1.0,2.0,78.0,0.0,IxrCVf3ZSRs,129657.0
69.0,2.540483151952646,0.6803504681046929,1676.0,1168.0,25.0,diabetic keto acidosis,0.0,0.14459759084030854,25.0,10.0,3.0,24.0,1.0,tpjVmLIUWCo,178648.0
229.0,4.448813407244756,1.6440803644475455,2609.0,2054.0,130.0,diabetic keto acidosis,0.1017502287347552,0.1220166226800927,130.0,4.0,17.0,78.0,2.0,yIc2XFNLhm8,430048.0
32.0,0.42492378241252554,0.37397610512108476,506.0,419.0,8.0,diabetic keto acidosis,0.0,0.15250987668359506,8.0,1.0,3.0,22.0,3.0,FxOXPVW4ZCc,39671.0
312.0,6.437976628986904,2.282172751900074,2475.0,1802.0,108.0,diabetic keto acidosis,0.016935752038243584,0.08617495643030122,108.0,9.0,22.0,69.0,4.0,QRLZwXL6w1c,420091.0
4.0,0.303203497496518,0.13201973006993198,67.0,57.0,3.0,diabetic keto acidosis,0.0,0.15250987668359506,3.0,0.0,1.0,3.0,5.0,NwBzGfKY_gE,10210.0
8.0,0.366457169848287,0.0,52.0,50.0,4.0,diabetic keto acidosis,0.020572506944414204,0.14308205215423003,4.0,0.0,0.0,8.0,6.0,r2tXTjb7EqU,7270.0
353.0,7.920442094246735,2.371853040439365,3303.0,2296.0,101.0,diabetic keto acidosis,0.0,0.20273527281081724,101.0,11.0,22.0,67.0,7.0,A_vg1AT1A-Y,179982.0
15.0,1.3619375674449885,0.27959301150965943,302.0,250.0,9.0,diabetic keto acidosis,0.0025096682349869223,0.08998615258076965,9.0,0.0,1.0,10.0,8.0,R0JWXowK_HY,12010.0
1.0,0.0,0.0,24.0,23.0,1.0,diabetic keto acidosis,0.0,0.13319479002540308,1.0,0.0,0.0,1.0,9.0,aJpC3W1_4I0,8262.0
15.0,0.19743988336038032,0.2710457311707191,71.0,67.0,8.0,diabetic keto acidosis,0.0,0.14044059286723914,8.0,3.0,6.0,0.0,10.0,8I2t-Pf2MyA,7319.0
2.0,0.1451970318659864,0.0,21.0,20.0,7.0,diabetic keto acidosis,0.055668530388800985,0.30856189174248533,7.0,0.0,0.0,1.0,11.0,vLRy0_i1dbI,5177.0
71.0,3.8154555896008073,1.4312253038197356,1670.0,1250.0,16.0,diabetic keto acidosis,0.0,0.0,16.0,9.0,8.0,21.0,12.0,xr_aiF7KGq0,40985.0
1.0,0.0,0.0,5.0,5.0,0.0,diabetic keto acidosis,0.0,0.12079615600621871,0.0,0.0,0.0,1.0,13.0,jzeYIytL3wo,3836.0
161.0,5.073009295929684,2.7561210345052776,2082.0,1825.0,14.0,diabetic keto acidosis,0.08961721753550653,0.2163580953070864,14.0,13.0,8.0,79.0,14.0,raEKXVfuWTo,117746.0
196.0,4.420348422350966,1.8130154258383044,2483.0,1903.0,21.0,diabetic keto acidosis,0.02988122642086078,0.10203374674058541,21.0,6.0,10.0,82.0,15.0,T0a016ebeSo,155540.0
28.0,0.07714665360061068,0.5301683058971494,332.0,302.0,3.0,diabetic keto acidosis,0.0,0.28671097238046717,3.0,1.0,5.0,12.0,16.0,LwLWo6kUst4,24590.0
72.0,5.493872125466836,0.9704765920236456,1302.0,963.0,17.0,diabetic keto acidosis,0.0,0.16834333794226322,17.0,7.0,3.0,29.0,17.0,jYF0Y0uBgVo,54657.0
2.0,0.23078730914696335,0.0,52.0,42.0,6.0,diabetic keto acidosis,0.029947179519509863,0.11646554227762553,6.0,0.0,1.0,1.0,18.0,lgqsIL29YOQ,18789.0
23.0,1.2112632446194456,1.1678598240618063,373.0,289.0,3.0,diabetic keto acidosis,0.0822246249212924,0.13949104151677452,3.0,1.0,2.0,11.0,19.0,-L9-ij5UllE,6206.0
80.0,1.3429418200610097,0.9179718318900225,930.0,789.0,0.0,diabetic keto acidosis,0.031392213251572584,0.1014644675381463,0.0,1.0,2.0,43.0,20.0,KjadJmfvHPs,92361.0
63.0,2.35341440370561,1.3377223708259016,1252.0,1037.0,36.0,diabetic keto acidosis,0.030785100608939454,0.1148529174660154,36.0,6.0,7.0,48.0,21.0,hM6a5VW09vo,112140.0
19.0,0.6655795904558051,0.16077315472298134,226.0,208.0,3.0,diabetic keto acidosis,0.01716663589075245,0.1854925319612127,3.0,1.0,4.0,6.0,22.0,bUoL_nBR-Hc,8649.0
22.0,3.234822267547541,0.529168830639845,678.0,506.0,1.0,diabetic keto acidosis,0.022433495492380093,0.5154678985849774,1.0,3.0,1.0,10.0,23.0,Tq_TSzZbT-w,5741.0
39.0,0.7695599402801043,0.19061424863870613,344.0,285.0,12.0,diabetic keto acidosis,0.01058259076455454,0.09796788410922024,12.0,2.0,4.0,11.0,24.0,d6H_jPqjLKk,42013.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic keto acidosis,0.01948938781025379,0.1854925319612127,0.0,0.0,0.0,0.0,25.0,ci1Lq4Eiuzk,1562.0
28.0,2.7270890852261394,1.2053529377391974,644.0,506.0,1.0,diabetic keto acidosis,0.008248581728418159,0.0,1.0,4.0,0.0,15.0,26.0,0E0SZTV1dFg,11080.0
24.0,1.6079804343286481,0.8040101514079259,306.0,270.0,12.0,diabetic keto acidosis,0.052909435916795304,0.1854925319612127,12.0,2.0,6.0,13.0,27.0,8anQGl48mj8,46349.0
21.0,0.5039426718490629,0.3153657275055596,1344.0,824.0,0.0,diabetic keto acidosis,0.0,0.18637855459714917,0.0,7.0,1.0,4.0,28.0,sceWwCsyF10,3204.0
7.0,1.0249260963711024,0.16988474021392802,268.0,213.0,1.0,diabetic keto acidosis,0.06045219019275799,0.10253774134232985,1.0,2.0,1.0,3.0,29.0,dD5EPH4oQFI,2957.0
3.0,0.14471860284311147,0.10415744556151224,47.0,39.0,1.0,diabetic keto acidosis,0.016979424751167614,0.0,1.0,0.0,0.0,2.0,30.0,q2uizGjzP2s,5068.0
2.0,0.0,0.0,39.0,30.0,1.0,diabetic keto acidosis,0.07804262639954332,0.1854925319612127,1.0,0.0,0.0,2.0,31.0,tIjhsaMXhhY,6290.0
1.0,0.0,0.0,7.0,6.0,1.0,diabetic keto acidosis,0.0,0.19041816044142004,1.0,0.0,0.0,1.0,32.0,R7z-1oWLgoQ,1797.0
1.0,0.27971369198780627,0.017415848803037502,127.0,86.0,3.0,diabetic keto acidosis,0.0,0.1766742543392396,3.0,0.0,0.0,1.0,33.0,LHCJ-Xq-Gak,12570.0
66.0,3.9601760118229965,1.2235925877217815,1744.0,1232.0,4.0,diabetic keto acidosis,0.0,0.0,4.0,13.0,6.0,13.0,34.0,kePFQew-6yI,26747.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic keto acidosis,0.0769826146864347,0.1854925319612127,0.0,0.0,0.0,0.0,35.0,xJbBO-dKvlo,1368.0
0.0,0.0,0.0,0.0,0.0,0.0,diabetic keto acidosis,0.04653062026580912,0.09348872803348705,0.0,0.0,0.0,0.0,36.0,Xl53tTguNIo,293.0
